Store,Dept,IsHoliday,Size,Type,Weekly_Sales,Date
30,95,False,60403,B,7642.659670822803,2011-11-26
31,56,False,111271,B,43761.83738179505,2017-01-09
28,7,True,89978,C,12819.685829525022,2016-01-11
30,21,False,142543,C,9739.524154936104,2019-02-15
15,24,True,156686,A,5361.863087813992,2022-02-17
18,52,True,52090,C,21829.31741161416,2013-07-02
31,66,True,55270,C,40529.84385360884,2019-03-29
13,85,False,151081,C,29176.1614837996,2016-09-21
36,85,True,81899,C,37585.11746345427,2020-08-07
31,11,False,10008,B,40991.14474862865,2017-06-13
42,34,False,111891,C,48419.72982442796,2020-11-14
3,16,False,176903,C,1301.6620891909217,2019-07-30
6,35,False,101099,B,34821.1953897022,2014-02-15
7,22,True,75115,B,2142.4149036038607,2015-12-10
8,98,True,50690,A,26684.86904656752,2015-03-23
15,70,True,183075,A,43934.11163588253,2018-10-28
34,95,True,189724,C,39641.18230296203,2021-04-28
25,37,True,43034,A,26250.752863251862,2022-03-14
25,84,False,75987,C,32607.78140131411,2016-02-18
12,49,False,102598,B,3553.2418143285827,2014-02-02
37,30,True,123112,C,49947.09156195058,2010-11-26
13,67,True,102024,A,13027.23323124565,2014-06-22
33,44,False,104308,C,8171.120253580959,2015-08-25
33,40,False,44072,C,29744.202774566438,2022-07-26
31,83,True,102463,C,17802.563633509042,2021-12-12
5,5,False,126241,A,18899.169026701646,2013-09-26
32,29,False,161068,C,16841.434377850208,2020-04-08
19,43,False,45343,B,12715.29250139613,2022-04-07
18,11,False,170665,C,9098.346643148154,2016-11-13
35,87,False,61759,B,11577.50569945511,2021-04-14
21,87,False,177376,C,24207.06718572017,2013-10-17
45,36,False,50621,A,18875.394890014624,2023-06-22
26,25,True,149756,A,33713.78962140187,2011-06-28
41,50,False,77930,C,48905.71880861462,2021-08-04
25,90,True,159175,B,6220.382389289126,2010-04-17
13,40,True,125877,C,46576.76540003976,2010-11-01
32,72,False,39815,C,35326.18094765849,2015-01-16
23,60,True,130841,B,36731.05734438608,2013-01-03
26,53,True,168588,C,25477.94336439337,2012-09-20
13,26,True,88221,C,2021.8577579963933,2013-08-02
33,49,True,121905,B,41717.63290777082,2016-09-17
22,19,True,79684,C,36490.93899897798,2011-07-15
34,34,False,178622,A,5925.480961342703,2012-02-06
9,39,False,106579,C,49672.48411088313,2023-08-13
37,29,True,15452,B,3116.734344073207,2017-01-26
18,30,True,150434,A,2627.648489290354,2013-06-03
35,88,True,168108,A,38535.708140344424,2012-08-23
11,92,False,185114,A,45113.74113077341,2011-03-19
39,49,False,39011,C,36104.60231850499,2011-11-11
12,67,True,47836,B,12541.405212436437,2015-03-20
9,7,True,144641,A,32015.57646658356,2013-12-17
8,22,False,25735,C,31365.367479829143,2017-06-06
4,28,True,36211,A,37767.96497981922,2014-08-30
39,98,True,182760,A,18391.21655521067,2014-09-02
17,57,True,61253,C,35904.19611611062,2023-05-17
39,83,True,13793,C,37523.165363411514,2023-03-15
11,40,True,38712,A,25751.565644565457,2017-03-12
29,28,False,96640,C,17143.26908208987,2023-04-27
31,98,False,154088,B,8601.04722644973,2016-07-08
30,95,False,174782,A,46675.546583135096,2022-11-04
20,23,True,158636,C,5562.4765307541165,2013-09-16
35,70,False,72923,B,2145.8755253458326,2012-08-25
34,87,False,189020,C,12832.60716392708,2020-02-22
23,93,True,44157,B,22076.026310650745,2013-12-29
18,93,False,188534,A,22436.93672568868,2011-10-16
18,21,True,197139,C,21878.88186326399,2022-12-20
14,96,False,33526,C,21751.05039343774,2022-02-02
32,6,True,35592,C,5755.330642328979,2020-09-13
31,70,True,190734,B,10325.753028469066,2021-05-13
23,55,True,39702,A,23640.27162436563,2011-08-22
39,20,False,35099,A,21108.940229578384,2018-11-23
10,74,False,170863,B,32772.92619577338,2022-01-12
27,16,False,64753,A,41007.06539812702,2017-12-13
21,88,False,63670,B,14662.980948205734,2015-08-17
30,62,True,151064,A,19632.049215790994,2021-10-27
22,52,False,77418,B,24959.584176268905,2023-05-18
29,97,True,31550,B,6307.611004151839,2014-10-12
9,1,False,72130,B,27726.044112611406,2013-08-29
16,38,True,112920,A,41872.42051313997,2013-05-14
36,26,True,29155,B,24253.857401340752,2010-03-23
22,60,False,196746,B,13370.310646539008,2017-12-20
20,69,True,179947,C,11368.479311411296,2011-08-01
26,65,True,199037,C,1694.0723480463253,2012-01-18
8,48,True,163104,A,18046.283416471557,2018-07-16
39,81,False,66913,A,35078.67703811741,2021-07-04
16,79,True,103981,C,36004.80204134939,2010-01-16
20,20,True,173579,B,17062.575912708766,2012-10-13
42,72,True,199481,A,47144.0679275837,2019-04-06
13,89,True,16450,A,39046.660055975175,2014-07-16
39,80,True,124103,B,43580.95600017945,2019-05-19
6,94,False,150855,A,7163.171775564253,2018-10-12
30,59,True,178853,C,21903.581039701286,2017-03-29
10,52,False,83014,A,25890.951594159396,2015-03-17
14,23,False,118799,B,11836.53081731527,2017-05-01
25,33,False,61540,A,7173.944042329218,2021-11-15
8,51,True,132417,B,9721.787663660716,2011-02-12
38,52,False,64248,C,9067.181921851308,2015-05-11
26,38,True,98927,C,48363.62261192218,2020-05-31
36,58,False,78866,B,49003.362021063316,2016-09-01
32,58,True,131574,B,38465.262987189635,2012-03-29
12,10,False,18669,C,35173.54658373929,2010-04-28
31,55,True,188876,C,30573.5984092773,2023-12-04
14,74,True,102715,C,46748.26441949815,2020-12-13
23,26,False,42899,B,19203.153849405237,2022-02-10
2,55,False,74179,A,11448.467706557245,2017-10-16
38,12,False,135818,B,36108.67150261867,2023-08-12
32,89,False,85737,C,39655.274707647186,2010-05-10
39,55,False,182782,B,39904.826219878174,2020-07-31
17,39,False,67380,C,30687.08090936628,2018-08-18
32,58,True,58090,A,30887.404935051578,2019-01-15
5,51,True,28155,A,21168.787017674505,2021-05-31
6,80,False,174239,C,49347.91490486832,2016-05-20
9,99,False,23258,B,45731.66714088096,2017-03-21
28,82,True,89161,B,14481.205632205874,2014-12-12
37,16,False,50094,B,14965.19201087246,2016-06-02
24,8,True,49586,B,37407.55362393678,2013-08-16
33,12,True,55540,B,41309.015617775745,2015-08-23
21,25,False,36523,A,11013.95543119313,2022-07-07
7,18,True,23068,A,35458.586898794485,2018-01-23
12,99,False,166642,B,36804.64276122395,2010-04-23
37,74,False,75504,B,35809.649765529786,2013-02-18
45,22,False,112453,B,43146.497116226165,2010-04-17
36,53,False,18249,A,11671.226788340688,2012-08-20
4,64,False,91378,C,33931.440999688384,2010-01-16
37,66,True,129043,A,47859.578767627514,2021-08-16
26,72,False,185888,B,41278.53096215538,2021-05-22
19,23,True,197379,A,20327.41499670718,2012-12-12
18,10,False,11070,A,35506.91940748721,2018-10-21
16,11,True,191761,C,33732.394354910095,2010-08-25
13,83,False,113800,C,7791.0350807965615,2020-07-05
29,40,True,157795,C,36075.73216773683,2021-02-15
26,27,True,104494,A,31515.46372710888,2015-11-30
36,63,False,83267,B,43555.66033007528,2013-08-01
22,79,False,183732,B,31078.52486324493,2022-11-11
38,92,True,122065,C,49498.92094011884,2023-07-28
22,25,True,17741,B,9069.478655517883,2010-04-15
25,68,False,13940,A,4705.5641538743075,2019-11-09
27,85,True,48313,A,24292.409041713607,2023-09-20
1,18,False,172619,C,42089.001366377255,2015-11-04
22,90,True,127195,C,47186.65005849958,2019-03-07
37,40,True,65891,A,5197.6495847128335,2019-02-12
11,14,True,183683,B,14230.178490418026,2010-05-10
41,3,False,26656,B,12223.085738759557,2019-03-14
30,20,False,146856,C,35913.75557263724,2014-12-27
10,63,True,151799,C,43818.326545301876,2019-10-21
19,9,True,128327,A,40955.15415050837,2016-03-23
18,46,True,73962,B,32469.23228272515,2014-12-08
29,62,True,179064,B,28826.534573046694,2016-06-18
38,52,True,161320,B,46406.93478931849,2018-05-24
11,89,False,45304,A,44403.58022650436,2023-02-05
3,17,True,52670,A,2923.293894472541,2021-11-23
39,67,False,143518,A,49814.96142985751,2023-09-22
7,69,False,66395,C,6978.149194637403,2021-04-15
15,77,True,61186,B,48630.104763458505,2011-07-12
23,94,False,27770,B,33651.93734355548,2011-08-25
16,50,False,27430,C,49118.331578772355,2021-03-16
43,75,True,143936,A,16768.92061104388,2018-03-05
29,31,True,14639,B,5467.228610442516,2012-04-26
11,89,False,149184,C,17180.608355695273,2017-05-06
5,48,False,170782,B,1334.2978791145433,2011-04-04
41,41,False,11471,B,48888.9851120928,2019-03-06
26,82,False,143177,B,2157.803571124964,2022-02-04
40,63,False,80536,A,39149.17707617966,2015-12-20
3,36,True,152083,B,49623.020165884205,2012-01-31
21,34,False,144828,A,46214.4363218984,2014-12-23
30,67,True,55848,C,21858.20976099638,2016-10-24
4,34,False,163007,B,25665.99468332595,2011-05-29
26,9,True,30239,B,3240.763579676,2023-08-16
33,11,False,53030,C,48472.908148220056,2021-02-24
31,70,False,53451,A,11602.471817169668,2015-06-29
25,37,True,108445,C,32358.511569354807,2012-11-01
6,99,False,120769,C,48299.29543488834,2019-04-28
3,44,False,183548,A,38290.613699583795,2010-06-05
13,13,True,143200,A,16125.505323298972,2021-03-03
44,19,True,42372,C,36433.88654252925,2016-02-03
26,8,False,113263,B,48350.39081969547,2011-08-09
15,97,False,186802,B,11081.554834935876,2015-09-15
13,30,False,130549,B,22033.661025688336,2015-03-24
26,69,True,41888,B,23470.56919321786,2017-04-21
14,82,True,32358,B,49285.66914690051,2021-04-12
27,64,False,165165,B,1350.5459238978558,2014-04-04
38,52,True,54446,A,3634.393849699431,2011-04-22
28,71,False,97371,B,26210.260957122584,2013-07-23
6,27,False,65976,C,34768.52639953027,2017-04-14
33,62,False,188611,A,29180.596235087967,2016-03-09
6,71,True,55398,B,40024.02492968446,2010-12-01
8,26,True,115182,A,38061.39787670416,2012-08-31
9,38,False,136122,A,44168.925265515994,2011-11-21
27,64,True,79962,B,7471.9703234441085,2023-10-20
36,85,True,54524,B,49008.76315908428,2022-01-11
31,10,False,79937,C,24262.12000476933,2016-05-01
23,43,False,106875,A,13612.077710939637,2015-10-14
38,41,True,144020,A,17748.249944335377,2013-06-29
21,87,True,125333,B,34837.765244918264,2011-09-14
19,4,True,73041,C,37351.629576707266,2010-12-19
19,26,False,129956,C,31389.27869262017,2017-11-26
1,72,False,171312,C,16538.936118119316,2010-11-23
27,43,False,159490,B,33407.68121291039,2018-06-13
21,17,False,13826,B,33509.98713279131,2010-06-17
3,93,True,66142,C,7233.081199057771,2013-11-20
36,92,False,158795,B,20137.917338776526,2020-04-30
34,2,True,198365,C,11973.429665294781,2011-11-16
27,10,False,64676,C,8201.422212094327,2019-11-26
28,82,False,102132,B,47797.737187402585,2015-07-18
12,39,False,67483,B,35866.28253550908,2016-05-06
43,63,True,183416,B,28511.099395114143,2019-10-16
24,79,True,59772,C,14466.944425303283,2023-07-20
22,91,False,62372,A,46657.0482473683,2020-01-20
28,18,False,78837,A,46462.179825189174,2016-12-28
38,45,False,134533,B,17007.23367677194,2018-05-24
15,77,False,178524,A,35480.87278588749,2019-09-16
20,48,True,134000,B,39117.16667737842,2023-10-21
44,74,False,155141,B,1346.908023961717,2023-02-26
21,85,True,68322,A,23437.926982405814,2013-06-11
21,29,False,70829,B,27027.173264541503,2011-01-17
16,7,True,194256,B,33148.88179545363,2020-08-18
42,19,False,33294,C,17728.426391596433,2018-04-08
40,80,False,54135,A,21084.04835877311,2020-09-21
42,95,True,28640,A,34745.230934279956,2018-10-06
29,14,False,165912,C,35326.99352037677,2018-08-09
8,5,True,46251,C,34677.03209212308,2020-08-11
31,95,True,111273,B,47782.56563065408,2023-01-25
5,62,True,148283,A,15042.508583877125,2018-05-08
14,70,True,42322,A,45006.22426390385,2013-09-08
19,83,True,45069,A,38262.553994615795,2017-08-16
11,66,False,79335,B,8134.1042640432715,2020-06-03
13,1,False,54995,B,44828.68195404553,2012-09-04
4,91,False,110556,C,32170.617014327872,2015-07-29
32,50,True,30526,C,45489.152778992895,2022-07-13
15,88,True,27613,A,17498.046381922442,2017-07-17
41,75,False,91362,A,20673.551563597866,2021-09-25
17,21,True,110557,B,47189.98954116291,2022-01-24
21,46,False,84253,A,49606.00376257201,2017-03-30
25,47,True,24201,B,11467.767942405086,2011-03-02
21,72,False,171738,C,2935.360207330845,2022-02-22
22,24,True,154179,B,47895.63843015867,2012-07-05
12,89,False,102744,A,46528.513003288805,2014-01-13
33,82,False,159515,C,16445.06107679419,2018-06-13
14,94,False,163146,A,30450.419374571968,2011-04-25
10,33,False,44169,A,3355.4963871488435,2022-03-14
7,71,True,186385,A,31910.10554944065,2011-11-15
41,61,True,193125,B,20898.59269148362,2017-11-25
4,84,False,47655,C,28206.572963767307,2012-04-10
43,22,False,165480,C,3339.2174568361197,2011-05-17
28,12,True,124017,A,12227.345979955937,2016-12-16
30,7,True,85364,C,20090.957970922613,2010-03-11
24,18,False,22872,B,12481.790422554584,2014-10-19
34,8,False,45867,B,5306.543559202488,2018-01-31
43,48,False,78622,A,10642.74200176273,2016-03-20
28,94,True,98488,C,5570.840461819956,2022-02-09
38,26,False,174943,A,32273.496314290278,2014-07-09
37,38,True,172686,C,41097.50456264715,2013-09-04
16,51,False,159520,B,15339.277558060685,2023-11-10
42,49,True,190400,C,33730.187755232575,2017-05-27
19,43,False,160464,C,7155.281983343083,2010-05-06
27,57,True,54499,A,28600.31498901779,2023-06-14
8,70,True,196757,A,20701.55902146677,2016-11-14
41,29,False,159546,C,2336.5293062877195,2018-01-15
14,39,True,157459,C,3542.944396821904,2017-06-18
11,3,False,111674,B,39820.979199991685,2013-08-25
16,49,True,78307,C,6229.539925856738,2018-05-30
43,81,True,12740,B,49639.57174341126,2022-05-19
33,55,True,89825,A,47233.06419970354,2019-05-30
27,44,True,156497,C,15218.341356311255,2013-04-27
15,17,False,65073,C,45634.727025658016,2018-05-07
38,57,True,119381,C,24500.792137921017,2010-01-08
17,64,True,68072,B,30062.60920894219,2011-11-04
12,88,False,61016,B,13993.2409689901,2021-07-23
34,48,True,152343,C,3084.852680528821,2020-08-16
17,74,True,18998,B,29034.83882930569,2012-09-08
40,46,False,156018,C,37373.53219107621,2021-01-22
10,59,False,78956,C,36495.79488908001,2015-06-19
32,79,True,199229,C,45254.15649387267,2016-12-01
8,89,True,61413,B,6223.910767029324,2019-06-17
16,48,True,174231,B,43640.634595244184,2014-11-24
26,76,True,163244,A,37712.271855933075,2023-06-02
8,51,False,114836,B,22449.619500517045,2015-01-19
10,88,True,184754,B,15544.373889541426,2011-02-07
16,36,False,142180,C,15251.71639234052,2019-10-04
42,21,True,106649,A,26804.26233214103,2017-07-06
37,25,True,153949,A,7896.036858023563,2016-09-14
18,37,False,85870,A,26401.780863903463,2017-01-17
28,2,False,92886,C,32026.77151588758,2017-08-22
18,81,False,25671,C,8536.733061636714,2013-06-25
15,86,False,70426,B,44757.112594060985,2010-06-04
36,61,True,27857,B,49628.42425940657,2019-05-28
23,44,False,128187,A,27531.250276222705,2010-10-17
17,55,True,18726,B,28864.337616141176,2019-08-18
33,94,False,164488,B,20726.924510834207,2022-12-23
27,95,False,65038,C,44803.3274921143,2017-01-27
11,99,False,57562,A,21261.91604278837,2017-11-14
13,10,True,69311,C,7040.1434845473805,2018-06-13
26,69,True,171300,A,6033.10199649199,2013-11-18
8,92,False,81099,B,38186.33188872528,2015-06-30
35,42,False,159330,A,23352.22715163682,2015-03-26
38,59,False,86265,A,1498.5733564019815,2010-07-17
17,95,False,92000,C,8454.041874624965,2020-03-29
5,12,False,15775,B,34017.111257857636,2010-09-18
39,70,True,88592,C,22486.614576523316,2014-06-18
42,83,True,139736,C,29019.115563589003,2022-08-10
28,55,True,12808,C,48212.28486579311,2019-11-07
13,54,True,103415,C,27074.20641693402,2011-09-11
22,1,False,113141,C,45041.25034194162,2010-09-21
24,33,False,79924,C,27226.570193280626,2023-12-24
43,63,False,177291,B,30740.733730223743,2015-01-28
29,84,False,34655,C,5151.929374339549,2019-02-10
14,3,True,33927,C,29402.696136627274,2023-01-19
33,67,True,22255,C,40088.821882070166,2017-07-26
28,3,True,31971,A,10008.509274234792,2016-05-01
14,20,False,16409,B,22791.05818802176,2019-06-17
9,63,False,172068,C,15372.659770909408,2020-02-01
15,31,False,131137,A,17640.400781935783,2019-05-23
34,85,False,143125,A,19030.02044876624,2021-01-22
6,17,False,117267,C,22096.01981582917,2016-08-04
41,13,True,172855,C,22004.50226595084,2023-07-10
33,69,True,142219,C,33093.74412583566,2020-05-14
18,62,False,195350,B,9840.852744095911,2011-12-10
40,55,True,124609,A,38799.82700519671,2021-09-15
45,91,True,36996,C,34616.36414340606,2013-01-10
23,4,False,153518,B,2166.092500692692,2015-01-30
16,90,True,32681,C,36291.274446688905,2013-10-28
26,15,False,97894,B,38594.20430505776,2012-03-28
36,80,True,15332,B,27319.476303094027,2012-10-27
29,86,False,85637,A,8654.743324590745,2012-12-18
1,36,False,159356,A,28177.363376169134,2023-02-28
10,43,False,170081,C,8578.619426417863,2010-06-07
28,77,True,197895,C,12282.457888020906,2016-12-08
8,68,True,92238,C,31299.16942806139,2013-07-17
43,81,True,156549,B,11191.731647012539,2022-12-30
15,8,False,136816,B,5704.649303072177,2010-04-11
7,59,True,71003,C,43330.00768194872,2020-11-03
1,4,False,14843,C,17826.42270168978,2011-09-11
45,57,False,34600,A,9409.204128512187,2021-07-22
16,81,True,164310,A,39177.09891939991,2015-03-19
20,33,True,134642,B,37036.47567527041,2013-03-05
24,89,True,147265,C,9239.33820884095,2010-07-23
45,95,False,103517,C,14937.454297490298,2022-01-17
21,78,True,155481,C,34734.067519675424,2014-11-03
15,33,False,192151,B,33609.1194905797,2012-05-14
43,43,True,105718,C,43692.03411807947,2014-08-31
31,64,True,37336,C,30617.554806447763,2018-09-19
30,9,False,169523,A,29035.292770671098,2018-04-26
34,29,True,114328,C,21697.3581021188,2020-08-01
16,81,True,123224,B,29976.283604869495,2018-03-23
2,44,False,163554,C,23447.870318711815,2013-12-18
30,95,True,110681,B,35958.91363402823,2016-10-23
22,80,True,156950,C,34111.468794343156,2022-10-14
11,81,True,135886,B,31377.675801378322,2016-06-05
40,16,False,165691,A,32246.62729394189,2015-02-26
11,38,True,72805,B,7266.9409040896335,2016-03-05
10,61,False,138262,B,7883.0891863327515,2019-10-12
20,66,True,52453,A,24037.464855607996,2016-02-12
2,15,True,49761,C,18277.900134102772,2022-01-05
14,13,True,33525,C,22420.676057533947,2021-05-22
1,84,True,136579,B,41755.52357317566,2020-08-28
21,94,False,167078,C,37713.08216235129,2021-07-01
16,56,False,190497,C,26696.126113197653,2010-04-18
24,69,True,116632,B,33595.45586150929,2014-07-07
42,92,True,18899,C,21699.749386435873,2013-09-14
1,98,False,183739,C,4949.269342785509,2011-09-14
19,65,False,81580,A,3787.5301264941604,2019-05-27
34,33,True,27485,C,3381.0229600436087,2022-05-12
28,42,True,120158,A,27497.162079112302,2010-07-27
20,48,True,101512,C,21160.680074092612,2013-02-11
3,13,False,197210,B,18433.946410754048,2022-04-01
40,31,False,85479,B,45053.47367715603,2021-03-14
29,23,True,18419,B,35267.21959255238,2011-11-14
32,45,True,111881,A,44671.19919565818,2017-12-21
19,36,True,53874,C,3040.763109375616,2013-05-20
29,90,False,54054,C,37547.3814162356,2014-12-03
30,29,True,78552,A,11782.335665702425,2023-08-15
33,52,True,31549,A,7404.548287002002,2016-03-11
25,77,True,193030,A,20587.393428323103,2016-09-24
9,46,False,90526,A,28090.903051451965,2022-02-21
32,41,False,35481,B,35161.027840312985,2017-02-08
35,11,False,132506,B,41705.93047953664,2012-03-29
41,9,True,46504,B,18629.373469954407,2014-01-10
18,90,False,150089,C,6581.982255395073,2022-07-10
43,23,False,120037,A,32783.3551709601,2013-07-15
23,18,False,60008,B,6456.726893549989,2023-06-12
7,71,True,125730,B,26986.575936564353,2020-08-12
44,87,False,103912,C,14838.142645892776,2017-04-24
12,73,True,66875,B,5103.811992587791,2011-04-12
19,70,True,183439,C,37969.12604552168,2011-04-22
28,12,False,167285,A,21350.464348328365,2021-04-13
9,21,True,161448,A,19470.474918314103,2014-07-10
8,35,False,74969,B,23308.562403399137,2016-12-30
33,32,False,179582,A,23311.879256769796,2010-03-07
33,49,True,154623,A,9493.138677487337,2020-12-01
37,37,False,90547,A,48535.327368006176,2018-10-24
29,76,True,51066,B,14439.05263607059,2022-03-06
38,52,True,72040,C,38425.39736831882,2017-12-26
21,24,True,26729,A,24593.46150082456,2023-12-11
11,94,True,64061,A,12344.152312352093,2019-08-17
45,33,True,133967,A,12348.5294821421,2014-03-08
39,88,False,190590,A,38204.06132792888,2022-01-06
4,16,False,70254,B,28437.135429575974,2017-07-18
41,21,False,75835,B,18696.12924445521,2022-10-22
16,80,False,160321,A,4729.205733568226,2011-08-18
30,25,True,182199,A,30403.453976977544,2016-04-26
19,60,False,161370,C,45298.255715773135,2018-08-14
1,25,True,73201,B,33298.271360742685,2020-07-23
39,52,False,61001,A,37375.388927349704,2016-10-16
21,40,False,130192,A,36507.24686830876,2019-04-03
13,78,False,17855,C,7314.531353961923,2021-09-24
43,45,False,171480,B,22671.64333750833,2021-03-14
14,8,False,32471,B,41241.76424388271,2015-02-05
29,62,False,57382,C,2641.7839944781854,2023-09-15
10,3,True,132387,A,37198.689427215766,2023-03-29
38,72,True,163239,A,37202.749116692874,2013-01-07
18,24,True,141440,A,34349.15865942733,2013-05-28
14,61,True,53851,A,11578.879632961713,2014-10-07
11,4,True,40708,C,16262.491042281792,2019-05-21
19,38,False,105333,C,27135.820713539008,2018-02-17
35,34,True,165423,C,12095.303946258586,2015-06-04
45,60,True,95244,B,9908.195409741842,2013-12-16
7,74,True,148376,B,22332.46678257461,2023-11-06
17,5,True,60625,A,43665.56480831963,2010-03-26
11,72,False,51005,A,11039.25057356581,2010-12-16
11,53,False,48204,A,36752.805271683916,2018-04-30
21,93,True,56337,C,11000.554739155512,2013-03-04
22,25,False,150174,C,28568.73276594398,2023-04-06
32,26,False,159632,A,6161.646344451642,2021-08-07
40,35,True,59615,B,35955.41279382939,2013-07-17
8,58,False,197760,C,29547.04283686798,2011-06-25
11,65,True,150350,A,3898.281290215037,2017-01-11
20,89,True,101419,A,9264.515945106266,2013-01-18
9,80,True,68467,C,31309.697175224595,2015-10-19
23,88,False,19483,B,2988.704122196097,2023-02-14
24,49,False,38405,B,6855.028033669098,2014-11-28
32,59,True,125936,C,45911.68128107238,2015-12-12
31,90,True,73884,B,30658.865061788292,2010-04-05
43,83,True,14331,B,37030.448084851756,2022-03-12
30,44,True,191231,C,6510.238979091467,2020-09-08
13,57,False,61825,A,30381.74122248111,2013-12-01
3,65,True,168684,A,10058.863070541986,2022-12-12
32,53,True,51657,C,40681.3261294866,2011-03-05
6,40,True,59981,B,20906.22031989586,2016-04-09
40,8,True,43924,C,29862.184113627627,2021-12-07
30,57,False,58009,C,39599.344286233056,2012-09-06
27,35,True,176286,A,16431.160649676778,2022-02-14
34,37,False,83667,B,14956.963452966602,2017-01-18
19,13,False,94539,C,13195.493380725418,2015-10-09
26,93,True,121311,C,11908.92040115849,2023-07-06
11,94,False,174871,A,44055.16962613726,2023-03-26
32,37,True,197034,C,3234.474507109982,2013-12-17
23,76,True,102033,C,35049.80422300318,2010-12-23
17,2,False,138910,A,43271.48078855106,2022-01-25
23,71,False,193583,A,41949.844578815115,2010-11-07
15,51,True,164381,C,47961.857211014685,2014-02-09
7,16,False,180099,A,15780.032429338175,2012-10-13
28,84,False,188161,B,39881.3338759647,2014-08-21
4,26,False,95699,B,48857.09749962487,2020-01-18
5,21,False,53797,A,44073.76541160779,2013-04-21
44,72,False,193345,A,24077.97127678495,2020-04-21
8,96,True,156175,A,23724.26109618716,2016-01-15
28,96,True,198855,A,4692.357129481743,2011-10-27
29,28,False,46234,B,6189.41408818518,2020-03-03
18,4,False,178055,C,22405.33477898668,2020-04-26
21,42,False,167109,B,33535.78602647099,2023-08-27
32,17,True,86279,B,46525.02275953282,2022-05-04
39,12,True,126279,A,8804.370902634719,2015-06-10
38,26,False,55181,C,13301.037029457091,2010-10-28
19,34,False,53260,B,44650.91309163604,2020-12-23
39,14,False,145237,C,37739.221282592865,2016-11-19
7,62,True,71621,A,27003.266513686413,2010-07-14
25,20,False,39987,C,43473.07955415092,2021-09-13
8,28,False,154729,B,23420.973508585124,2013-07-18
21,12,False,93575,A,16412.07376008164,2019-01-03
45,54,True,127588,A,46241.82352845142,2022-12-21
32,5,True,90216,B,31417.780372931065,2011-11-04
32,14,True,187587,A,20617.253470788688,2021-07-17
13,14,True,19610,B,35313.1385069723,2017-07-19
41,99,False,151390,B,20495.16160869299,2021-01-11
35,40,False,148236,C,39014.32498487331,2023-09-21
13,27,True,48911,C,12431.364205374308,2012-03-20
32,91,True,175253,A,19381.715831000725,2017-07-26
23,62,False,191183,A,21382.46776157254,2019-03-10
10,38,True,42374,C,26864.30732858415,2010-02-28
29,32,True,188666,C,46608.132625882325,2020-09-22
4,71,False,129311,B,16519.679775933215,2013-10-28
11,29,False,158606,A,10538.874967366908,2023-05-03
42,49,False,107025,A,36167.27562756084,2020-10-02
16,20,True,172090,A,25844.43104929369,2017-09-15
8,80,False,164012,C,46080.91400187563,2014-10-10
39,24,True,161522,B,49818.36756392035,2020-02-23
2,85,True,18078,B,8376.399002875492,2014-11-28
40,56,False,46641,C,44616.74693927373,2016-07-23
19,20,False,126764,C,29563.94347155376,2010-01-22
43,1,False,52101,A,1235.4510359895532,2018-10-07
36,76,False,38696,A,26832.55863141843,2012-02-23
15,24,False,134121,B,3271.917115709329,2013-11-22
29,69,True,190543,C,47709.91819063979,2020-05-29
28,41,False,11594,A,33996.864684557615,2022-10-18
26,50,True,149015,A,36408.26980747008,2014-11-07
29,77,False,77592,B,29497.066084857313,2021-02-03
9,95,True,137286,A,49896.83505863197,2021-04-22
22,50,False,160976,B,38600.96443064078,2015-05-12
32,32,False,140680,C,9527.33755020927,2020-12-03
45,92,False,127223,C,9344.853849953048,2022-06-03
35,16,False,82404,A,29647.203525830482,2023-01-04
19,25,True,121991,C,19265.58744286861,2014-08-16
41,8,False,182483,C,5102.182812311334,2013-03-10
26,30,False,127649,A,12355.461041664086,2020-03-11
10,63,False,195231,C,9043.606661971624,2021-09-07
4,1,False,185272,A,17191.122626996308,2015-12-28
6,24,False,80789,A,19190.738962394516,2010-06-17
44,78,False,138093,C,24919.821914152886,2022-12-13
10,52,False,90255,B,17311.809034640697,2020-09-28
4,50,False,125223,C,42638.015579668725,2016-02-27
35,31,True,64768,A,24950.839123603633,2011-10-01
14,92,True,146253,C,49252.649211531105,2022-05-04
1,50,True,83103,A,7127.057451773089,2022-04-17
21,44,False,30751,C,33328.416608098145,2019-08-02
16,58,True,75772,A,33185.603542623,2020-06-11
18,98,False,119779,B,28679.600141718915,2010-09-03
21,17,True,167383,C,46860.185522535096,2012-08-30
12,51,True,13571,B,13433.589521464633,2012-09-05
8,73,True,149125,C,18370.734291783585,2019-06-07
25,98,True,75716,B,14143.472888107573,2013-02-12
22,73,True,196132,B,42197.25511004083,2012-04-26
42,91,False,83513,A,42338.82149069034,2017-08-06
15,47,False,37322,C,1324.8638895718113,2013-08-05
37,99,False,110523,A,16681.45923180307,2010-01-20
26,22,True,46038,B,21608.62592104152,2011-09-06
45,83,False,78003,C,42174.18453900378,2023-07-30
24,6,False,120772,C,2835.431568285753,2022-07-30
28,31,True,50054,A,48201.46213375346,2017-08-07
15,9,True,67300,C,17517.598412241245,2011-05-16
24,31,False,93991,A,27129.841003503687,2010-10-25
29,22,False,131011,C,36354.23886280567,2021-03-12
20,67,False,104474,B,11476.047166628246,2019-04-05
31,74,True,80560,B,23792.27835997535,2023-01-31
37,88,False,183389,C,43551.37731906631,2012-04-07
14,99,False,118399,A,3262.2750441473754,2022-02-07
34,71,True,157645,A,16027.524260951639,2020-03-27
